id,id_date,id_time,id_computer,id_source,id_confidence,is_main_session,csn_list,n_conversations,total_user_msgs,first_user_time,first_user_time_iso,last_user_time,last_user_time_iso,duration_min
04122024_1416_4,2024-12-04,14:16,4,recovered_unique,,True,CSN8,1,11,1733321794.489876,2024-12-04T14:16:34.489876+00:00,1733336053.518196,2024-12-04T18:14:13.518196+00:00,237.6504720012347
04122024_1421_0,2024-12-04,14:21,0,synthetic_from_conv_time,synthetic_low,True,CSN18,1,1,1733322065.183039,2024-12-04T14:21:05.183039+00:00,1733322065.183039,2024-12-04T14:21:05.183039+00:00,0.0
04122024_1422_22,2024-12-04,14:22,22,imputed_from_multi_candidates,imputed_medium,True,CSN22,1,4,1733322148.909345,2024-12-04T14:22:28.909345+00:00,1733322336.51876,2024-12-04T14:25:36.518760+00:00,3.126823584238688
04122024_1436_0,2024-12-04,14:36,0,synthetic_from_conv_time,synthetic_low,True,CSN21,1,5,1733323006.385464,2024-12-04T14:36:46.385464+00:00,1733323153.43884,2024-12-04T14:39:13.438840+00:00,2.450889599323273
04122024_1454_0,2024-12-04,14:54,0,synthetic_from_conv_time,synthetic_low,True,CSN17,1,1,1733324050.609203,2024-12-04T14:54:10.609203+00:00,1733324050.609203,2024-12-04T14:54:10.609203+00:00,0.0
04122024_1500_1,2024-12-04,15:00,1,recovered_unique,high,True,CSN1,1,8,1733325778.158597,2024-12-04T15:22:58.158597+00:00,1733326566.333522,2024-12-04T15:36:06.333522+00:00,13.136248751481373
04122024_1500_2,2024-12-04,15:00,2,recovered_unique,high,True,CSN2,1,13,1733325606.14529,2024-12-04T15:20:06.145290+00:00,1733326749.042961,2024-12-04T15:39:09.042961+00:00,19.04829451640447
04122024_1500_3,2024-12-04,15:00,3,recovered_unique,high,True,CSN3,1,6,1733326183.043958,2024-12-04T15:29:43.043958+00:00,1733326703.763857,2024-12-04T15:38:23.763857+00:00,8.678664982318878
04122024_1500_4,2024-12-04,15:00,4,recovered_unique,high,True,CSN4,1,11,1733325234.028959,2024-12-04T15:13:54.028959+00:00,1733326488.580866,2024-12-04T15:34:48.580866+00:00,20.909198451042176
04122024_1500_8,2024-12-04,15:00,8,recovered_unique,high,True,CSN8,1,18,1733325394.696341,2024-12-04T15:16:34.696341+00:00,1733326595.040301,2024-12-04T15:36:35.040301+00:00,20.005732667446136
04122024_1500_9,2024-12-04,15:00,9,recovered_unique,high,True,CSN9,1,10,1733326085.135468,2024-12-04T15:28:05.135468+00:00,1733326725.136139,2024-12-04T15:38:45.136139+00:00,10.666677848498027
04122024_1500_11,2024-12-04,15:00,11,recovered_unique,high,True,CSN10;CSN11,2,16,1733325489.015233,2024-12-04T15:18:09.015233+00:00,1733326617.315282,2024-12-04T15:36:57.315282+00:00,18.805000817775728
04122024_1500_14,2024-12-04,15:00,14,recovered_unique,high,True,CSN14,1,1,1733325448.201209,2024-12-04T15:17:28.201209+00:00,1733325448.201209,2024-12-04T15:17:28.201209+00:00,0.0
04122024_1500_15,2024-12-04,15:00,15,recovered_unique,high,True,CSN15,1,1,1733326095.315063,2024-12-04T15:28:15.315063+00:00,1733326095.315063,2024-12-04T15:28:15.315063+00:00,0.0
04122024_1500_16,2024-12-04,15:00,16,recovered_unique,high,True,CSN16,1,8,1733325847.213246,2024-12-04T15:24:07.213246+00:00,1733326696.356194,2024-12-04T15:38:16.356194+00:00,14.152382465203603
04122024_1500_20,2024-12-04,15:00,20,recovered_unique,high,True,CSN20,1,11,1733325811.581381,2024-12-04T15:23:31.581381+00:00,1733326750.579996,2024-12-04T15:39:10.579996+00:00,15.6499769171079
04122024_1500_21,2024-12-04,15:00,21,recovered_unique,high,True,CSN21,1,18,1733326022.298666,2024-12-04T15:27:02.298666+00:00,1733326763.56033,2024-12-04T15:39:23.560330+00:00,12.35436106522878
04122024_1500_22,2024-12-04,15:00,22,recovered_unique,high,True,CSN22,1,27,1733325547.51805,2024-12-04T15:19:07.518050+00:00,1733326677.708256,2024-12-04T15:37:57.708256+00:00,18.836503434181214
04122024_1520_18,2024-12-04,15:20,18,recovered_unique,high,True,CSN18,1,15,1733325586.952644,2024-12-04T15:19:46.952644+00:00,1733326414.196374,2024-12-04T15:33:34.196374+00:00,13.787395497163137
04122024_1524_5,2024-12-04,15:24,5,recovered_unique,high,True,CSN5,1,32,1733325901.088165,2024-12-04T15:25:01.088165+00:00,1733326789.898162,2024-12-04T15:39:49.898162+00:00,14.813499947388967
04122024_1526_12,2024-12-04,15:26,12,recovered_unique,high,True,CSN9,1,11,1733326034.175879,2024-12-04T15:27:14.175879+00:00,1733326774.36873,2024-12-04T15:39:34.368730+00:00,12.33654751777649
04122024_1527_17,2024-12-04,15:27,17,recovered_unique,high,True,CSN17,1,11,1733326054.705529,2024-12-04T15:27:34.705529+00:00,1733326570.925943,2024-12-04T15:36:10.925943+00:00,8.603673565387727
04122024_1530_0,2024-12-04,15:30,0,synthetic_from_conv_time,synthetic_low,True,CSN6,1,5,1733326216.926282,2024-12-04T15:30:16.926282+00:00,1733326770.830447,2024-12-04T15:39:30.830447+00:00,9.23173608382543
04122024_1536_19,2024-12-04,15:36,19,recovered_unique,high,True,CSN19,1,4,1733326589.002748,2024-12-04T15:36:29.002748+00:00,1733326773.306397,2024-12-04T15:39:33.306397+00:00,3.071727482477824
04122024_1539_0,2024-12-04,15:39,0,synthetic_from_conv_time,synthetic_low,True,CSN4,1,3,1733326787.085887,2024-12-04T15:39:47.085887+00:00,1733326831.185961,2024-12-04T15:40:31.185961+00:00,0.7350012342135112
04122024_1543_4,2024-12-04,15:43,4,recovered_unique,,True,CSN7,1,5,1733327027.319602,2024-12-04T15:43:47.319602+00:00,1733327258.65832,2024-12-04T15:47:38.658320+00:00,3.8556452989578247
04122024_1545_0,2024-12-04,15:45,0,synthetic_from_conv_time,synthetic_low,True,CSN3,1,3,1733327145.577381,2024-12-04T15:45:45.577381+00:00,1733330545.470447,2024-12-04T16:42:25.470447+00:00,56.66488443613052
04122024_1612_14,2024-12-04,16:12,14,recovered_unique,high,True,CSN14,1,11,1733321561.046196,2024-12-04T14:12:41.046196+00:00,1733322087.785683,2024-12-04T14:21:27.785683+00:00,8.778991448879243
04122024_1615_1,2024-12-04,16:15,1,recovered_unique,high,True,CSN1,1,3,1733329994.144206,2024-12-04T16:33:14.144206+00:00,1733330113.368043,2024-12-04T16:35:13.368043+00:00,1.9870639483133952
04122024_1615_8,2024-12-04,16:15,8,recovered_unique,high,True,CSN8,1,2,1733330686.849127,2024-12-04T16:44:46.849127+00:00,1733330788.56862,2024-12-04T16:46:28.568620+00:00,1.6953248818715414
04122024_1615_9,2024-12-04,16:15,9,recovered_unique,high,True,CSN9,1,10,1733330820.192474,2024-12-04T16:47:00.192474+00:00,1733331286.468621,2024-12-04T16:54:46.468621+00:00,7.771269118785858
04122024_1615_11,2024-12-04,16:15,11,recovered_unique,high,True,CSN11,1,9,1733330195.654107,2024-12-04T16:36:35.654107+00:00,1733331130.54551,2024-12-04T16:52:10.545510+00:00,15.581523382663727
04122024_1615_13,2024-12-04,16:15,13,recovered_unique,high,True,CSN13,1,6,1733330266.675659,2024-12-04T16:37:46.675659+00:00,1733331065.559688,2024-12-04T16:51:05.559688+00:00,13.31473381916682
04122024_1615_14,2024-12-04,16:15,14,recovered_unique,high,True,CSN14,1,11,1733329982.586229,2024-12-04T16:33:02.586229+00:00,1733330732.717766,2024-12-04T16:45:32.717766+00:00,12.502192282676697
04122024_1615_15,2024-12-04,16:15,15,recovered_unique,high,True,CSN15,1,5,1733330850.926204,2024-12-04T16:47:30.926204+00:00,1733331099.113894,2024-12-04T16:51:39.113894+00:00,4.136461500326792
04122024_1615_16,2024-12-04,16:15,16,recovered_unique,high,True,CSN16,1,19,1733330068.987802,2024-12-04T16:34:28.987802+00:00,1733331125.025529,2024-12-04T16:52:05.025529+00:00,17.600628781318665
04122024_1615_18,2024-12-04,16:15,18,recovered_unique,high,True,CSN18,1,13,1733330121.576754,2024-12-04T16:35:21.576754+00:00,1733331105.512055,2024-12-04T16:51:45.512055+00:00,16.39892168045044
04122024_1615_21,2024-12-04,16:15,21,recovered_unique,high,True,CSN21,1,6,1733330216.906902,2024-12-04T16:36:56.906902+00:00,1733331074.579541,2024-12-04T16:51:14.579541+00:00,14.294543981552124
04122024_1630_5,2024-12-04,16:30,5,recovered_unique,high,True,CSN5,1,17,1733329871.454395,2024-12-04T16:31:11.454395+00:00,1733330877.036609,2024-12-04T16:47:57.036609+00:00,16.75970356464386
04122024_1634_0,2024-12-04,16:34,0,synthetic_from_conv_time,synthetic_low,True,CSN20,1,4,1733330097.658561,2024-12-04T16:34:57.658561+00:00,1733331037.043526,2024-12-04T16:50:37.043526+00:00,15.656416082382203
04122024_1634_6,2024-12-04,16:34,6,recovered_unique,high,True,CSN6,1,18,1733330092.873818,2024-12-04T16:34:52.873818+00:00,1733331039.197331,2024-12-04T16:50:39.197331+00:00,15.772058550516764
04122024_1642_0,2024-12-04,16:42,0,synthetic_from_conv_time,synthetic_low,True,CSN17,1,5,1733330533.462958,2024-12-04T16:42:13.462958+00:00,1733331059.114668,2024-12-04T16:50:59.114668+00:00,8.760861829916637
04122024_1645_19,2024-12-04,16:45,19,recovered_unique,high,True,CSN19,1,18,1733330077.776535,2024-12-04T16:34:37.776535+00:00,1733331083.538492,2024-12-04T16:51:23.538492+00:00,16.762699282169343
04122024_1646_0,2024-12-04,16:46,0,synthetic_from_conv_time,synthetic_low,True,CSN2;CSN7,2,8,1733330773.472818,2024-12-04T16:46:13.472818+00:00,1733331114.441738,2024-12-04T16:51:54.441738+00:00,5.682815333207448
04122024_1730_3,2024-12-04,17:30,3,recovered_unique,high,True,CSN3,1,12,1733334472.723228,2024-12-04T17:47:52.723228+00:00,1733335118.736956,2024-12-04T17:58:38.736956+00:00,10.766895465056102
04122024_1730_6,2024-12-04,17:30,6,recovered_unique,high,True,CSN6,1,7,1733335008.584726,2024-12-04T17:56:48.584726+00:00,1733335674.391911,2024-12-04T18:07:54.391911+00:00,11.096786415576934
04122024_1730_9,2024-12-04,17:30,9,recovered_unique,high,True,CSN9,1,5,1733334930.353517,2024-12-04T17:55:30.353517+00:00,1733335531.773762,2024-12-04T18:05:31.773762+00:00,10.023670748869579
04122024_1730_11,2024-12-04,17:30,11,recovered_unique,high,True,CSN11,1,6,1733334633.090556,2024-12-04T17:50:33.090556+00:00,1733335199.425363,2024-12-04T17:59:59.425363+00:00,9.438913452625275
04122024_1730_12,2024-12-04,17:30,12,recovered_unique,high,True,CSN9,1,9,1733334952.295456,2024-12-04T17:55:52.295456+00:00,1733335269.563425,2024-12-04T18:01:09.563425+00:00,5.287799485524496
04122024_1730_13,2024-12-04,17:30,13,recovered_unique,high,True,CSN13,1,2,1733335558.335275,2024-12-04T18:05:58.335275+00:00,1733335651.333729,2024-12-04T18:07:31.333729+00:00,1.5499742348988852
04122024_1730_16,2024-12-04,17:30,16,recovered_unique,high,True,CSN16,1,7,1733334994.73737,2024-12-04T17:56:34.737370+00:00,1733335571.543674,2024-12-04T18:06:11.543674+00:00,9.613438399632772
04122024_1730_17,2024-12-04,17:30,17,recovered_unique,high,True,CSN17,1,6,1733334715.422066,2024-12-04T17:51:55.422066+00:00,1733335376.738095,2024-12-04T18:02:56.738095+00:00,11.021933817863465
04122024_1730_19,2024-12-04,17:30,19,recovered_unique,,True,CSN19,1,2,1733335677.790995,2024-12-04T18:07:57.790995+00:00,1733335698.954338,2024-12-04T18:08:18.954338+00:00,0.3527223865191142
04122024_1748_15,2024-12-04,17:48,15,recovered_unique,high,True,CSN15,1,24,1733334079.909691,2024-12-04T17:41:19.909691+00:00,1733335588.808119,2024-12-04T18:06:28.808119+00:00,25.148307132720948
04122024_1749_20,2024-12-04,17:49,20,recovered_unique,high,True,CSN20,1,10,1733334562.8485,2024-12-04T17:49:22.848500+00:00,1733335534.559848,2024-12-04T18:05:34.559848+00:00,16.195189134279886
04122024_1753_7,2024-12-04,17:53,7,imputed_from_multi_candidates,imputed_medium,True,CSN7,1,6,1733334760.863219,2024-12-04T17:52:40.863219+00:00,1733335454.626179,2024-12-04T18:04:14.626179+00:00,11.56271599928538
04122024_1756_0,2024-12-04,17:56,0,synthetic_from_conv_time,synthetic_low,True,CSN10,1,16,1733335008.734856,2024-12-04T17:56:48.734856+00:00,1733335834.356672,2024-12-04T18:10:34.356672+00:00,13.760363602638245
04122024_1800_0,2024-12-04,18:00,0,synthetic_from_conv_time,synthetic_low,True,CSN4,1,9,1733335219.604027,2024-12-04T18:00:19.604027+00:00,1733335538.599181,2024-12-04T18:05:38.599181+00:00,5.316585898399353
04122024_1803_0,2024-12-04,18:03,0,synthetic_from_conv_time,synthetic_low,True,CSN2,1,5,1733335411.946632,2024-12-04T18:03:31.946632+00:00,1733335628.710921,2024-12-04T18:07:08.710921+00:00,3.6127381523450217
04122024_1804_0,2024-12-04,18:04,0,synthetic_from_conv_time,synthetic_low,True,CSN14,1,6,1733335461.380014,2024-12-04T18:04:21.380014+00:00,1733335654.237907,2024-12-04T18:07:34.237907+00:00,3.214298216501872
05122024_0642_2,2024-12-05,06:42,2,recovered_unique,,True,CSN8,1,9,1733393939.398006,2024-12-05T10:18:59.398006+00:00,1733394883.440543,2024-12-05T10:34:43.440543+00:00,15.734042282899221
05122024_1000_2,2024-12-05,10:00,2,recovered_unique,high,True,CSN2,1,24,1733393935.837018,2024-12-05T10:18:55.837018+00:00,1733395183.705867,2024-12-05T10:39:43.705867+00:00,20.797814150651295
05122024_1000_7,2024-12-05,10:00,7,recovered_unique,high,True,CSN7,1,13,1733393384.673398,2024-12-05T10:09:44.673398+00:00,1733395144.955491,2024-12-05T10:39:04.955491+00:00,29.338034884134927
05122024_1000_12,2024-12-05,10:00,12,recovered_unique,high,True,CSN9,1,12,1733393759.255064,2024-12-05T10:15:59.255064+00:00,1733394249.566473,2024-12-05T10:24:09.566473+00:00,8.1718568166097
05122024_1000_14,2024-12-05,10:00,14,recovered_unique,high,True,CSN14,1,2,1733394993.726092,2024-12-05T10:36:33.726092+00:00,1733395021.520153,2024-12-05T10:37:01.520153+00:00,0.46323434909184774
05122024_1000_15,2024-12-05,10:00,15,recovered_unique,high,True,CSN15,1,7,1733394863.321999,2024-12-05T10:34:23.321999+00:00,1733395185.62858,2024-12-05T10:39:45.628580+00:00,5.371776350339254
05122024_1000_16,2024-12-05,10:00,16,recovered_unique,high,True,CSN16,1,5,1733393896.839485,2024-12-05T10:18:16.839485+00:00,1733394274.297586,2024-12-05T10:24:34.297586+00:00,6.290968350569407
05122024_1000_19,2024-12-05,10:00,19,recovered_unique,high,True,CSN19,1,13,1733394192.038573,2024-12-05T10:23:12.038573+00:00,1733395005.227702,2024-12-05T10:36:45.227702+00:00,13.553152147928873
05122024_1000_20,2024-12-05,10:00,20,recovered_unique,high,True,CSN20,1,10,1733394678.508362,2024-12-05T10:31:18.508362+00:00,1733395180.136322,2024-12-05T10:39:40.136322+00:00,8.360465999444326
05122024_1000_21,2024-12-05,10:00,21,recovered_unique,high,True,CSN21,1,25,1733394176.459425,2024-12-05T10:22:56.459425+00:00,1733395148.238283,2024-12-05T10:39:08.238283+00:00,16.196314299106596
05122024_1000_22,2024-12-05,10:00,22,recovered_unique,high,True,CSN22,1,8,1733394257.875722,2024-12-05T10:24:17.875722+00:00,1733395233.491806,2024-12-05T10:40:33.491806+00:00,16.2602680683136
05122024_1018_6,2024-12-05,10:18,6,recovered_unique,high,True,CSN6,1,19,1733393894.337185,2024-12-05T10:18:14.337185+00:00,1733394556.119506,2024-12-05T10:29:16.119506+00:00,11.029705349604289
05122024_1023_3,2024-12-05,10:23,3,recovered_unique,,True,CSN1,1,14,1733394235.633278,2024-12-05T10:23:55.633278+00:00,1733395294.910241,2024-12-05T10:41:34.910241+00:00,17.654616049925487
05122024_1026_0,2024-12-05,10:26,0,synthetic_from_conv_time,synthetic_low,True,CSN3,1,1,1733394382.909874,2024-12-05T10:26:22.909874+00:00,1733394382.909874,2024-12-05T10:26:22.909874+00:00,0.0
05122024_1037_13,2024-12-05,10:37,13,recovered_unique,high,True,CSN13,1,2,1733395044.203937,2024-12-05T10:37:24.203937+00:00,1733395103.279289,2024-12-05T10:38:23.279289+00:00,0.9845891992251078
05122024_1038_18,2024-12-05,10:38,18,recovered_unique,high,True,CSN18,1,1,1733395176.805191,2024-12-05T10:39:36.805191+00:00,1733395176.805191,2024-12-05T10:39:36.805191+00:00,0.0
05122024_1039_3,2024-12-05,10:39,3,recovered_unique,high,True,CSN3,1,6,1733395168.849637,2024-12-05T10:39:28.849637+00:00,1733395934.521319,2024-12-05T10:52:14.521319+00:00,12.76119469801585
05122024_1500_4,2024-12-05,15:00,4,recovered_unique,high,True,CSN4,1,12,1733412152.459661,2024-12-05T15:22:32.459661+00:00,1733413085.885327,2024-12-05T15:38:05.885327+00:00,15.557094434897104
05122024_1500_8,2024-12-05,15:00,8,recovered_unique,high,True,CSN8,1,26,1733411565.395113,2024-12-05T15:12:45.395113+00:00,1733412986.218769,2024-12-05T15:36:26.218769+00:00,23.68039426803589
05122024_1500_10,2024-12-05,15:00,10,recovered_unique,high,True,CSN10,1,13,1733412266.702727,2024-12-05T15:24:26.702727+00:00,1733413285.143982,2024-12-05T15:41:25.143982+00:00,16.974020914236704
05122024_1500_13,2024-12-05,15:00,13,recovered_unique,high,True,CSN13,1,18,1733412217.144833,2024-12-05T15:23:37.144833+00:00,1733413129.529736,2024-12-05T15:38:49.529736+00:00,15.206415049235027
05122024_1500_14,2024-12-05,15:00,14,recovered_unique,high,True,CSN14,1,4,1733412686.307876,2024-12-05T15:31:26.307876+00:00,1733413192.703085,2024-12-05T15:39:52.703085+00:00,8.43992014726003
05122024_1500_16,2024-12-05,15:00,16,recovered_unique,high,True,CSN16,1,1,1733413045.900669,2024-12-05T15:37:25.900669+00:00,1733413045.900669,2024-12-05T15:37:25.900669+00:00,0.0
05122024_1500_18,2024-12-05,15:00,18,recovered_unique,high,True,CSN18,1,7,1733412066.873486,2024-12-05T15:21:06.873486+00:00,1733412653.36202,2024-12-05T15:30:53.362020+00:00,9.774808899561565
05122024_1500_19,2024-12-05,15:00,19,imputed_from_multi_candidates,imputed_medium,True,CSN19,1,3,1733411883.87802,2024-12-05T15:18:03.878020+00:00,1733412042.905068,2024-12-05T15:20:42.905068+00:00,2.650450797875722
05122024_1500_20,2024-12-05,15:00,20,recovered_unique,high,True,CSN20,1,4,1733412492.285955,2024-12-05T15:28:12.285955+00:00,1733413055.110811,2024-12-05T15:37:35.110811+00:00,9.380414267381033
05122024_1515_3,2024-12-05,15:15,3,recovered_unique,high,True,CSN3,1,13,1733411746.1336,2024-12-05T15:15:46.133600+00:00,1733413011.889598,2024-12-05T15:36:51.889598+00:00,21.09593329826991
05122024_1515_5,2024-12-05,15:15,5,recovered_unique,high,True,CSN5,1,24,1733411725.297646,2024-12-05T15:15:25.297646+00:00,1733412592.933489,2024-12-05T15:29:52.933489+00:00,14.460597383975983
05122024_1515_12,2024-12-05,15:15,12,recovered_unique,,True,CSN9,1,20,1733411746.507299,2024-12-05T15:15:46.507299+00:00,1733413129.446173,2024-12-05T15:38:49.446173+00:00,23.048981233437857
05122024_1517_0,2024-12-05,15:17,0,synthetic_from_conv_time,synthetic_low,True,CSN17,1,12,1733411856.775205,2024-12-05T15:17:36.775205+00:00,1733412904.516023,2024-12-05T15:35:04.516023+00:00,17.46234696706136
05122024_1517_1,2024-12-05,15:17,1,recovered_unique,high,True,CSN1,1,12,1733411840.946646,2024-12-05T15:17:20.946646+00:00,1733413038.048975,2024-12-05T15:37:18.048975+00:00,19.95170548359553
05122024_1518_15,2024-12-05,15:18,15,imputed_from_multi_candidates,imputed_medium,True,CSN15,1,24,1733411883.029593,2024-12-05T15:18:03.029593+00:00,1733413106.022828,2024-12-05T15:38:26.022828+00:00,20.383220585187278
05122024_1519_2,2024-12-05,15:19,2,recovered_unique,high,True,CSN2,1,20,1733411992.545977,2024-12-05T15:19:52.545977+00:00,1733412989.542815,2024-12-05T15:36:29.542815+00:00,16.616613964239757
05122024_1521_11,2024-12-05,15:21,11,recovered_unique,high,True,CSN11,1,15,1733412097.768684,2024-12-05T15:21:37.768684+00:00,1733412963.014513,2024-12-05T15:36:03.014513+00:00,14.420763818422953
05122024_1522_6,2024-12-05,15:22,6,recovered_unique,,True,CSN6,1,20,1733412144.138773,2024-12-05T15:22:24.138773+00:00,1733413128.852933,2024-12-05T15:38:48.852933+00:00,16.41190266609192
05122024_1526_22,2024-12-05,15:26,22,recovered_unique,high,True,CSN22,1,1,1733412376.796995,2024-12-05T15:26:16.796995+00:00,1733412376.796995,2024-12-05T15:26:16.796995+00:00,0.0
05122024_1527_21,2024-12-05,15:27,21,recovered_unique,,True,CSN21,1,6,1733412439.599039,2024-12-05T15:27:19.599039+00:00,1733413243.113442,2024-12-05T15:40:43.113442+00:00,13.391906714439392
05122024_1530_9,2024-12-05,15:30,9,recovered_unique,high,True,CSN9,1,2,1733412669.351712,2024-12-05T15:31:09.351712+00:00,1733413436.578295,2024-12-05T15:43:56.578295+00:00,12.787109716733296
05122024_1600_2,2024-12-05,16:00,2,recovered_unique,high,True,CSN2,1,16,1733416848.983691,2024-12-05T16:40:48.983691+00:00,1733417742.56971,2024-12-05T16:55:42.569710+00:00,14.893100317319234
05122024_1600_14,2024-12-05,16:00,14,recovered_unique,high,True,CSN14,1,17,1733416795.659432,2024-12-05T16:39:55.659432+00:00,1733417669.142171,2024-12-05T16:54:29.142171+00:00,14.558045649528504
05122024_1615_3,2024-12-05,16:15,3,recovered_unique,high,True,CSN3,1,12,1733416997.269941,2024-12-05T16:43:17.269941+00:00,1733417777.175505,2024-12-05T16:56:17.175505+00:00,12.998426063855488
05122024_1615_4,2024-12-05,16:15,4,recovered_unique,high,True,CSN4,1,28,1733416608.450479,2024-12-05T16:36:48.450479+00:00,1733417816.361559,2024-12-05T16:56:56.361559+00:00,20.131851331392923
05122024_1615_10,2024-12-05,16:15,10,recovered_unique,high,True,CSN10,1,21,1733416603.612039,2024-12-05T16:36:43.612039+00:00,1733417833.063266,2024-12-05T16:57:13.063266+00:00,20.490853782494863
05122024_1615_12,2024-12-05,16:15,12,recovered_unique,high,True,CSN9,1,17,1733417082.983858,2024-12-05T16:44:42.983858+00:00,1733417873.985201,2024-12-05T16:57:53.985201+00:00,13.183355712890625
05122024_1615_17,2024-12-05,16:15,17,recovered_unique,high,True,CSN17,1,25,1733416482.560618,2024-12-05T16:34:42.560618+00:00,1733417843.98271,2024-12-05T16:57:23.982710+00:00,22.69036819934845
05122024_1615_18,2024-12-05,16:15,18,recovered_unique,high,True,CSN18,1,9,1733417075.807141,2024-12-05T16:44:35.807141+00:00,1733417714.593423,2024-12-05T16:55:14.593423+00:00,10.646438030401866
05122024_1615_21,2024-12-05,16:15,21,recovered_unique,high,True,CSN21,1,31,1733416962.455209,2024-12-05T16:42:42.455209+00:00,1733417882.233979,2024-12-05T16:58:02.233979+00:00,15.32964616616567
05122024_1629_0,2024-12-05,16:29,0,synthetic_from_conv_time,synthetic_low,True,CSN7,1,19,1733416168.169365,2024-12-05T16:29:28.169365+00:00,1733417833.840448,2024-12-05T16:57:13.840448+00:00,27.76118471622467
05122024_1631_0,2024-12-05,16:31,0,synthetic_from_conv_time,synthetic_low,True,CSN8,1,17,1733416262.88201,2024-12-05T16:31:02.882010+00:00,1733417849.078786,2024-12-05T16:57:29.078786+00:00,26.436612931887307
05122024_1640_15,2024-12-05,16:40,15,recovered_unique,high,True,CSN15,1,7,1733416806.515771,2024-12-05T16:40:06.515771+00:00,1733417311.551608,2024-12-05T16:48:31.551608+00:00,8.417263952891032
05122024_1645_0,2024-12-05,16:45,0,synthetic_from_conv_time,synthetic_low,True,CSN6,1,4,1733417108.019441,2024-12-05T16:45:08.019441+00:00,1733417909.186864,2024-12-05T16:58:29.186864+00:00,13.352790383497874
05122024_1645_1,2024-12-05,16:45,1,recovered_unique,high,True,CSN1,1,12,1733417137.185255,2024-12-05T16:45:37.185255+00:00,1733417865.066385,2024-12-05T16:57:45.066385+00:00,12.131352166334787
05122024_1647_16,2024-12-05,16:47,16,recovered_unique,high,True,CSN16,1,13,1733417236.896432,2024-12-05T16:47:16.896432+00:00,1733417843.637816,2024-12-05T16:57:23.637816+00:00,10.112356400489807
05122024_1649_13,2024-12-05,16:49,13,recovered_unique,high,True,CSN13,1,9,1733417371.191022,2024-12-05T16:49:31.191022+00:00,1733417869.973154,2024-12-05T16:57:49.973154+00:00,8.313035535812379
05122024_1652_9,2024-12-05,16:52,9,recovered_unique,high,True,CSN9,1,1,1733417535.127437,2024-12-05T16:52:15.127437+00:00,1733417535.127437,2024-12-05T16:52:15.127437+00:00,0.0
13122024_1526_19,2024-12-13,15:26,19,recovered_unique,high,False,CSN19,1,21,1733239604.366,2024-12-03T15:26:44.366000+00:00,1733240384.145,2024-12-03T15:39:44.145000+00:00,12.996316667397817
